valid_time,lead,src,month,hour,wd_ob,ws_ob,t_fc,t_ob,w_fc,w_ob,d_fc,d_ob,p_fc,p_ob,c_fc,c_ob
2026-09-04T04:00,24,ecmwf,9,4,352.0,5.8,7.5,8.2,2.4,5.8,343,352.0,0.2,,100,100
2026-09-04T04:00,24,icon,9,4,352.0,5.8,7.2,8.2,3.61,5.8,5,352.0,0.3,,100,100
2026-09-04T04:00,24,ukmo,9,4,352.0,5.8,8.5,8.2,2.6,5.8,355,352.0,0.6,,83,100
2026-09-04T04:00,24,mfr,9,4,352.0,5.8,7.3,8.2,4.1,5.8,1,352.0,0.1,,100,100
2026-09-04T04:00,24,gfs,9,4,352.0,5.8,7.8,8.2,4.62,5.8,5,352.0,0.1,,100,100
2026-09-04T04:00,24,harmonie,9,4,352.0,5.8,6.0,8.2,3.0,5.8,337.5,352.0,,,95,100
2026-09-04T04:00,24,metno,9,4,352.0,5.8,7.6,8.2,3.5,5.8,351.6,352.0,0.2,,98.4,100
2026-09-04T04:00,24,jolly,9,4,352.0,5.8,5.3,8.2,3.75,5.8,2.8,352.0,0.14,,54,100
2026-09-04T02:00,12,dmi,9,2,360,5.7,7.3,7,2.9,5.7,333,360,0.0,,100,75
2026-09-04T02:00,12,knmi,9,2,360,5.7,6.7,7,3.9,5.7,347,360,0.2,,100,75
2026-09-04T02:00,12,ecmwf,9,2,360,5.7,7.6,7,2.63,5.7,351,360,0.1,,83,75
2026-09-04T02:00,12,icon,9,2,360,5.7,7.3,7,4.5,5.7,357,360,0.4,,82,75
2026-09-04T02:00,12,ukmo,9,2,360,5.7,7.9,7,2.1,5.7,358,360,0.5,,100,75
2026-09-04T02:00,12,mfr,9,2,360,5.7,7.4,7,4.22,5.7,355,360,0.0,,99,75
2026-09-04T02:00,12,gfs,9,2,360,5.7,7.3,7,5.57,5.7,9,360,0.6,,100,75
2026-09-04T02:00,12,harmonie,9,2,360,5.7,6.0,7,3.0,5.7,337.5,360,,,95,75
2026-09-04T02:00,12,metno,9,2,360,5.7,7.8,7,4.2,5.7,355.6,360,0.1,,98.4,75
2026-09-04T02:00,12,jolly,9,2,360,5.7,6.16,7,4.66,5.7,4.7,360,0.15,,54,75
2026-09-04T02:00,3,dmi,9,2,360,5.7,6.7,7,3.4,5.7,7,360,0.1,,100,75
2026-09-04T02:00,3,knmi,9,2,360,5.7,6.7,7,3.1,5.7,6,360,0.1,,100,75
2026-09-04T02:00,3,ecmwf,9,2,360,5.7,7.9,7,3.41,5.7,357,360,0.2,,84,75
2026-09-04T02:00,3,icon,9,2,360,5.7,7.4,7,4.91,5.7,356,360,0.7,,90,75
2026-09-04T02:00,3,ukmo,9,2,360,5.7,7.3,7,2.7,5.7,351,360,0.3,,100,75
2026-09-04T02:00,3,mfr,9,2,360,5.7,7.1,7,3.8,5.7,360,360,0.0,,99,75
2026-09-04T02:00,3,gfs,9,2,360,5.7,7.1,7,4.84,5.7,7,360,0.3,,100,75
2026-09-04T02:00,3,harmonie,9,2,360,5.7,6.0,7,5.0,5.7,0,360,,,95,75
2026-09-04T02:00,3,metno,9,2,360,5.7,7.9,7,4.5,5.7,354.2,360,0.3,,91.4,75
2026-09-04T02:00,3,jolly,9,2,360,5.7,7.27,7,5.51,5.7,25.6,360,0.12,,53,75
2026-09-04T03:00,6,dmi,9,3,10,6.7,6.7,8,3.2,6.7,357,10,0.2,,100,100
2026-09-04T03:00,6,knmi,9,3,10,6.7,6.7,8,3.4,6.7,3,10,0.1,,100,100
2026-09-04T03:00,6,ecmwf,9,3,10,6.7,7.8,8,3.61,6.7,355,10,0.2,,100,100
2026-09-04T03:00,6,icon,9,3,10,6.7,7.5,8,4.4,6.7,360,10,0.5,,100,100
2026-09-04T03:00,6,ukmo,9,3,10,6.7,7.7,8,2.6,6.7,349,10,0.6,,100,100
2026-09-04T03:00,6,mfr,9,3,10,6.7,7.2,8,3.8,6.7,358,10,0.1,,79,100
2026-09-04T03:00,6,gfs,9,3,10,6.7,7.5,8,5.22,6.7,4,10,0.2,,100,100
2026-09-04T03:00,6,harmonie,9,3,10,6.7,6.0,8,5.0,6.7,0,10,,,95,100
2026-09-04T03:00,6,metno,9,3,10,6.7,7.9,8,4.9,6.7,355.0,10,0.3,,98.4,100
2026-09-04T03:00,6,jolly,9,3,10,6.7,7.46,8,5.44,6.7,12.5,10,0.18,,51,100
2026-09-04T09:00,48,dmi,9,9,360,5.1,8.5,9,3.0,5.1,353,360,0.4,,100,100
2026-09-04T09:00,48,knmi,9,9,360,5.1,8.5,9,2.9,5.1,352,360,0.4,,100,100
2026-09-04T09:00,48,ecmwf,9,9,360,5.1,9.2,9,2.65,5.1,11,360,0.4,,68,100
2026-09-04T09:00,48,icon,9,9,360,5.1,8.1,9,5.2,5.1,349,360,1.0,,100,100
2026-09-04T09:00,48,ukmo,9,9,360,5.1,8.5,9,2.1,5.1,340,360,0.3,,100,100
2026-09-04T09:00,48,mfr,9,9,360,5.1,7.1,9,3.6,5.1,182,360,0.3,,83,100
2026-09-04T09:00,48,gfs,9,9,360,5.1,8.4,9,2.06,5.1,337,360,0.0,,100,100
2026-09-04T09:00,48,harmonie,9,9,360,5.1,10.0,9,2.0,5.1,0,360,,,95,100
2026-09-04T09:00,48,metno,9,9,360,5.1,9.2,9,4.3,5.1,14.5,360,0.3,,93.0,100
2026-09-04T09:00,48,jolly,9,9,360,5.1,8.74,9,3.69,5.1,1.0,360,0.28,,56,100
2026-09-04T09:00,24,dmi,9,9,360,5.1,8.1,9,4.0,5.1,357,360,0.5,,100,100
2026-09-04T09:00,24,knmi,9,9,360,5.1,8.3,9,2.7,5.1,356,360,0.1,,100,100
2026-09-04T09:00,24,ecmwf,9,9,360,5.1,8.5,9,3.35,5.1,350,360,0.4,,100,100
2026-09-04T09:00,24,icon,9,9,360,5.1,7.8,9,6.44,5.1,354,360,0.1,,100,100
2026-09-04T09:00,24,ukmo,9,9,360,5.1,9.4,9,1.0,5.1,333,360,0.0,,100,100
2026-09-04T09:00,24,mfr,9,9,360,5.1,7.9,9,2.44,5.1,341,360,0.6,,100,100
2026-09-04T09:00,24,gfs,9,9,360,5.1,8.9,9,3.01,5.1,21,360,0.0,,100,100
2026-09-04T09:00,24,harmonie,9,9,360,5.1,8.0,9,4.0,5.1,0,360,,,90,100
2026-09-04T09:00,24,metno,9,9,360,5.1,8.4,9,4.3,5.1,352.4,360,0.4,,100.0,100
2026-09-04T09:00,24,jolly,9,9,360,5.1,6.12,9,4.02,5.1,10.9,360,0.22,,58,100
2026-09-04T09:00,12,dmi,9,9,360,5.1,8.8,9,2.5,5.1,341,360,0.0,,100,100
2026-09-04T09:00,12,knmi,9,9,360,5.1,8.3,9,2.2,5.1,341,360,0.1,,100,100
2026-09-04T09:00,12,ecmwf,9,9,360,5.1,9.3,9,2.42,5.1,353,360,0.3,,100,100
2026-09-04T09:00,12,icon,9,9,360,5.1,8.7,9,2.7,5.1,358,360,0.0,,97,100
2026-09-04T09:00,12,ukmo,9,9,360,5.1,9.5,9,1.5,5.1,338,360,0.1,,92,100
2026-09-04T09:00,12,mfr,9,9,360,5.1,7.8,9,0.36,5.1,236,360,0.0,,100,100
2026-09-04T09:00,12,gfs,9,9,360,5.1,8.5,9,4.0,5.1,357,360,0.0,,100,100
2026-09-04T09:00,12,harmonie,9,9,360,5.1,8.0,9,3.0,5.1,0,360,,,90,100
2026-09-04T09:00,12,metno,9,9,360,5.1,9.2,9,3.9,5.1,1.0,360,0.2,,100.0,100
2026-09-04T09:00,12,jolly,9,9,360,5.1,8.83,9,3.58,5.1,355.1,360,0.04,,60,100
2026-09-04T06:00,12,dmi,9,6,10,6.2,7.5,8,3.5,6.2,358,10,0.1,,100,100
2026-09-04T06:00,12,knmi,9,6,10,6.2,7.5,8,3.5,6.2,357,10,0.1,,100,100
2026-09-04T06:00,12,ecmwf,9,6,10,6.2,7.8,8,2.98,6.2,346,10,0.1,,100,100
2026-09-04T06:00,12,icon,9,6,10,6.2,7.6,8,3.51,6.2,357,10,0.3,,100,100
2026-09-04T06:00,12,ukmo,9,6,10,6.2,8.1,8,1.5,6.2,358,10,0.2,,100,100
2026-09-04T06:00,12,mfr,9,6,10,6.2,7.6,8,3.75,6.2,351,10,0.4,,100,100
2026-09-04T06:00,12,gfs,9,6,10,6.2,8.2,8,5.85,6.2,352,10,1.5,,100,100
2026-09-04T06:00,12,harmonie,9,6,10,6.2,7.0,8,4.0,6.2,0,10,,,90,100
2026-09-04T06:00,12,metno,9,6,10,6.2,7.9,8,4.5,6.2,350.0,10,0.1,,100.0,100
2026-09-04T06:00,12,jolly,9,6,10,6.2,7.25,8,4.79,6.2,11.5,10,0.21,,60,100
2026-09-04T05:00,6,dmi,9,5,360,6.7,7.7,8,3.6,6.7,7,360,0.1,,100,100
2026-09-04T05:00,6,knmi,9,5,360,6.7,7.7,8,3.7,6.7,6,360,0.1,,100,100
2026-09-04T05:00,6,ecmwf,9,5,360,6.7,7.6,8,3.26,6.7,342,360,0.2,,100,100
2026-09-04T05:00,6,icon,9,5,360,6.7,7.4,8,4.22,6.7,355,360,0.3,,96,100
2026-09-04T05:00,6,ukmo,9,5,360,6.7,8.0,8,3.4,6.7,346,360,0.5,,100,100
2026-09-04T05:00,6,mfr,9,5,360,6.7,7.5,8,4.54,6.7,352,360,0.1,,100,100
2026-09-04T05:00,6,gfs,9,5,360,6.7,8.3,8,6.5,6.7,360,360,1.3,,100,100
2026-09-04T05:00,6,harmonie,9,5,360,6.7,7.0,8,4.0,6.7,0,360,,,90,100
2026-09-04T05:00,6,metno,9,5,360,6.7,7.9,8,4.6,6.7,356.0,360,0.5,,98.4,100
2026-09-04T05:00,6,jolly,9,5,360,6.7,7.97,8,5.63,6.7,10.6,360,0.2,,54,100
2026-09-04T05:00,1,dmi,9,5,360,6.7,7.8,8,4.2,6.7,7,360,0.2,,100,100
2026-09-04T05:00,1,knmi,9,5,360,6.7,7.2,8,3.4,6.7,8,360,0.1,,100,100
2026-09-04T05:00,1,ecmwf,9,5,360,6.7,7.7,8,2.92,6.7,338,360,0.3,,98,100
2026-09-04T05:00,1,icon,9,5,360,6.7,7.4,8,4.41,6.7,356,360,0.3,,100,100
2026-09-04T05:00,1,ukmo,9,5,360,6.7,8.3,8,3.6,6.7,347,360,0.6,,100,100
2026-09-04T05:00,1,mfr,9,5,360,6.7,7.6,8,4.23,6.7,353,360,0.1,,100,100
2026-09-04T05:00,1,gfs,9,5,360,6.7,8.3,8,6.5,6.7,360,360,1.3,,100,100
2026-09-04T05:00,1,harmonie,9,5,360,6.7,7.0,8,4.0,6.7,0,360,,,90,100
2026-09-04T05:00,1,metno,9,5,360,6.7,7.9,8,4.9,6.7,350.4,360,0.7,,98.4,100
2026-09-04T05:00,1,jolly,9,5,360,6.7,8.6,8,5.81,6.7,12.9,360,0.24,,55,100
2026-09-04T07:00,3,dmi,9,7,360,6.7,8.1,9,2.9,6.7,350,360,0.4,,100,75
2026-09-04T07:00,3,knmi,9,7,360,6.7,7.8,9,2.0,6.7,5,360,0.2,,100,75
2026-09-04T07:00,3,ecmwf,9,7,360,6.7,8.3,9,2.56,6.7,339,360,0.3,,100,75
2026-09-04T07:00,3,icon,9,7,360,6.7,7.7,9,4.1,6.7,3,360,0.2,,94,75
2026-09-04T07:00,3,ukmo,9,7,360,6.7,8.6,9,1.7,6.7,352,360,0.1,,95,75
2026-09-04T07:00,3,mfr,9,7,360,6.7,7.7,9,3.26,6.7,349,360,0.0,,100,75
2026-09-04T07:00,3,gfs,9,7,360,6.7,8.3,9,5.41,6.7,357,360,0.1,,100,75
2026-09-04T07:00,3,harmonie,9,7,360,6.7,8.0,9,5.0,6.7,0,360,,,90,75
2026-09-04T07:00,3,metno,9,7,360,6.7,8.4,9,5.1,6.7,346.4,360,0.3,,100.0,75
2026-09-04T07:00,3,jolly,9,7,360,6.7,8.51,9,5.19,6.7,17.7,360,0.16,,58,75
2026-09-04T14:00,48,dmi,9,14,10,4.6,10.9,10,2.6,4.6,351,10,0.0,,96,100
2026-09-04T14:00,48,knmi,9,14,10,4.6,8.7,10,2.5,4.6,350,10,0.1,,100,100
2026-09-04T14:00,48,ecmwf,9,14,10,4.6,10.9,10,3.55,4.6,10,10,0.4,,80,100
2026-09-04T14:00,48,icon,9,14,10,4.6,9.1,10,3.1,4.6,358,10,0.4,,90,100
2026-09-04T14:00,48,ukmo,9,14,10,4.6,11.1,10,2.7,4.6,8,10,0.3,,100,100
2026-09-04T14:00,48,mfr,9,14,10,4.6,10.0,10,0.73,4.6,286,10,0.0,,91,100
2026-09-04T14:00,48,gfs,9,14,10,4.6,10.3,10,1.3,4.6,360,10,0.0,,100,100
2026-09-04T14:00,48,harmonie,9,14,10,4.6,12.0,10,3.0,4.6,0,10,,,90,100
2026-09-04T14:00,48,metno,9,14,10,4.6,11.0,10,4.7,4.6,2.8,10,0.4,,96.1,100
2026-09-04T14:00,48,jolly,9,14,10,4.6,9.93,10,3.08,4.6,358.2,10,0.08,,58,100
2026-09-04T14:00,24,dmi,9,14,10,4.6,8.4,10,3.3,4.6,348,10,0.8,,100,100
2026-09-04T14:00,24,knmi,9,14,10,4.6,9.3,10,1.5,4.6,136,10,0.0,,100,100
2026-09-04T14:00,24,ecmwf,9,14,10,4.6,9.8,10,3.21,4.6,4,10,0.2,,100,100
2026-09-04T14:00,24,icon,9,14,10,4.6,10.4,10,1.44,4.6,34,10,0.0,,100,100
2026-09-04T14:00,24,ukmo,9,14,10,4.6,12.7,10,2.4,4.6,0,10,0.0,,91,100
2026-09-04T14:00,24,mfr,9,14,10,4.6,9.5,10,1.33,4.6,167,10,0.0,,100,100
2026-09-04T14:00,24,gfs,9,14,10,4.6,9.2,10,3.2,4.6,358,10,0.0,,100,100
2026-09-04T14:00,24,harmonie,9,14,10,4.6,10.0,10,3.0,4.6,337.5,10,,,90,100
2026-09-04T14:00,24,metno,9,14,10,4.6,9.9,10,5.0,4.6,5.4,10,0.2,,100.0,100
2026-09-04T14:00,24,jolly,9,14,10,4.6,7.97,10,3.29,4.6,14.6,10,0.18,,58,100
2026-09-04T11:00,12,dmi,9,11,10,3.6,8.9,10,2.3,3.6,339,10,0.0,,100,75
2026-09-04T11:00,12,knmi,9,11,10,3.6,8.9,10,1.9,3.6,338,10,0.0,,100,75
2026-09-04T11:00,12,ecmwf,9,11,10,3.6,9.9,10,2.5,3.6,360,10,0.2,,100,75
2026-09-04T11:00,12,icon,9,11,10,3.6,9.5,10,2.31,3.6,5,10,0.0,,100,75
2026-09-04T11:00,12,ukmo,9,11,10,3.6,11.2,10,2.0,3.6,20,10,0.0,,89,75
2026-09-04T11:00,12,mfr,9,11,10,3.6,8.2,10,0.61,3.6,171,10,0.1,,100,75
2026-09-04T11:00,12,gfs,9,11,10,3.6,8.9,10,1.6,3.6,356,10,0.1,,100,75
2026-09-04T11:00,12,harmonie,9,11,10,3.6,10.0,10,3.0,3.6,337.5,10,,,95,75
2026-09-04T11:00,12,metno,9,11,10,3.6,10.0,10,4.3,3.6,1.6,10,0.3,,96.1,75
2026-09-04T11:00,12,jolly,9,11,10,3.6,9.7,10,3.35,3.6,5.4,10,0.03,,55,75
2026-09-04T10:00,6,dmi,9,10,10,4.1,8.5,10,2.2,4.1,2,10,0.1,,100,100
2026-09-04T10:00,6,knmi,9,10,10,4.1,8.8,10,2.9,4.1,347,10,0.0,,100,100
2026-09-04T10:00,6,ecmwf,9,10,10,4.1,9.7,10,2.5,4.1,360,10,0.2,,100,100
2026-09-04T10:00,6,icon,9,10,10,4.1,9.0,10,3.3,4.1,360,10,0.1,,100,100
2026-09-04T10:00,6,ukmo,9,10,10,4.1,10.9,10,1.7,4.1,15,10,0.0,,100,100
2026-09-04T10:00,6,mfr,9,10,10,4.1,8.1,10,0.42,4.1,225,10,0.0,,100,100
2026-09-04T10:00,6,gfs,9,10,10,4.1,8.8,10,2.24,4.1,350,10,0.1,,100,100
2026-09-04T10:00,6,harmonie,9,10,10,4.1,9.0,10,3.0,4.1,337.5,10,,,90,100
2026-09-04T10:00,6,metno,9,10,10,4.1,9.7,10,4.0,4.1,7.7,10,0.2,,100.0,100
2026-09-04T10:00,6,jolly,9,10,10,4.1,9.72,10,3.99,4.1,3.7,10,0.04,,55,100
2026-09-04T10:00,1,dmi,9,10,10,4.1,9.0,10,2.4,4.1,356,10,0.0,,100,100
2026-09-04T10:00,1,knmi,9,10,10,4.1,9.0,10,2.4,4.1,355,10,0.0,,100,100
2026-09-04T10:00,1,ecmwf,9,10,10,4.1,9.6,10,2.7,4.1,2,10,0.2,,100,100
2026-09-04T10:00,1,icon,9,10,10,4.1,9.0,10,3.1,4.1,360,10,0.0,,100,100
2026-09-04T10:00,1,ukmo,9,10,10,4.1,10.1,10,1.6,4.1,355,10,0.1,,92,100
2026-09-04T10:00,1,mfr,9,10,10,4.1,8.1,10,0.42,4.1,225,10,0.0,,100,100
2026-09-04T10:00,1,gfs,9,10,10,4.1,8.7,10,1.84,4.1,347,10,0.2,,100,100
2026-09-04T10:00,1,harmonie,9,10,10,4.1,10.0,10,3.0,4.1,337.5,10,,,90,100
2026-09-04T10:00,1,metno,9,10,10,4.1,9.5,10,4.2,4.1,359.5,10,0.2,,99.2,100
2026-09-04T10:00,1,jolly,9,10,10,4.1,10.01,10,3.98,4.1,1.5,10,0.03,,57,100
2026-09-04T12:00,3,dmi,9,12,20,3.6,10.2,11,2.0,3.6,355,20,0.5,,100,100
2026-09-04T12:00,3,knmi,9,12,20,3.6,10.2,11,2.0,3.6,354,20,0.5,,100,100
2026-09-04T12:00,3,ecmwf,9,12,20,3.6,10.3,11,3.54,3.6,8,20,0.2,,100,100
2026-09-04T12:00,3,icon,9,12,20,3.6,9.6,11,2.5,3.6,2,20,0.0,,100,100
2026-09-04T12:00,3,ukmo,9,12,20,3.6,10.6,11,2.5,3.6,356,20,0.4,,100,100
2026-09-04T12:00,3,mfr,9,12,20,3.6,8.3,11,1.1,3.6,185,20,0.0,,100,100
2026-09-04T12:00,3,gfs,9,12,20,3.6,9.2,11,1.8,3.6,360,20,0.2,,100,100
2026-09-04T12:00,3,harmonie,9,12,20,3.6,10.0,11,2.0,3.6,337.5,20,,,95,100
2026-09-04T12:00,3,metno,9,12,20,3.6,10.5,11,4.7,3.6,6.8,20,0.2,,99.2,100
2026-09-04T12:00,3,jolly,9,12,20,3.6,10.5,11,3.99,3.6,16.7,20,0.27,,53,100
2026-09-04T18:00,48,dmi,9,18,10,4.1,9.8,10,2.2,4.1,335,10,0.0,,100,75
2026-09-04T18:00,48,knmi,9,18,10,4.1,10.5,10,2.47,4.1,326,10,0.0,,100,75
2026-09-04T18:00,48,ecmwf,9,18,10,4.1,10.5,10,3.03,4.1,352,10,0.0,,92,75
2026-09-04T18:00,48,icon,9,18,10,4.1,9.9,10,0.61,4.1,171,10,0.0,,91,75
2026-09-04T18:00,48,ukmo,9,18,10,4.1,10.5,10,2.5,4.1,6,10,0.1,,91,75
2026-09-04T18:00,48,mfr,9,18,10,4.1,9.2,10,3.1,4.1,2,10,0.0,,100,75
2026-09-04T18:00,48,gfs,9,18,10,4.1,9.0,10,0.91,4.1,276,10,0.0,,100,75
2026-09-04T18:00,48,harmonie,9,18,10,4.1,9.0,10,3.0,4.1,0,10,,,95,75
2026-09-04T18:00,48,metno,9,18,10,4.1,10.8,10,3.8,4.1,353.3,10,0.0,,100.0,75
2026-09-04T18:00,48,jolly,9,18,10,4.1,9.45,10,2.75,4.1,354.7,10,0.01,,60,75
2026-09-04T18:00,24,dmi,9,18,10,4.1,8.6,10,3.2,4.1,354,10,0.0,,100,75
2026-09-04T18:00,24,knmi,9,18,10,4.1,8.6,10,3.2,4.1,353,10,0.0,,100,75
2026-09-04T18:00,24,ecmwf,9,18,10,4.1,8.6,10,4.2,4.1,359,10,0.4,,100,75
2026-09-04T18:00,24,icon,9,18,10,4.1,10.3,10,3.6,4.1,358,10,0.2,,100,75
2026-09-04T18:00,24,ukmo,9,18,10,4.1,10.8,10,1.9,4.1,34,10,0.2,,97,75
2026-09-04T18:00,24,mfr,9,18,10,4.1,8.5,10,2.06,4.1,346,10,0.6,,100,75
2026-09-04T18:00,24,gfs,9,18,10,4.1,9.4,10,2.62,4.1,7,10,0.2,,100,75
2026-09-04T18:00,24,harmonie,9,18,10,4.1,8.0,10,4.0,4.1,337.5,10,,,90,75
2026-09-04T18:00,24,metno,9,18,10,4.1,8.7,10,4.7,4.1,359.0,10,0.6,,100.0,75
2026-09-04T18:00,24,jolly,9,18,10,4.1,7.68,10,3.85,4.1,8.5,10,0.13,,57,75
2026-09-04T16:00,12,dmi,9,16,10,4.6,9.8,10,2.3,4.6,347,10,0.2,,100,100
2026-09-04T16:00,12,knmi,9,16,10,4.6,8.7,10,2.9,4.6,350,10,0.6,,100,100
2026-09-04T16:00,12,ecmwf,9,16,10,4.6,10.3,10,3.31,4.6,3,10,0.9,,100,100
2026-09-04T16:00,12,icon,9,16,10,4.6,11.4,10,3.01,4.6,21,10,0.0,,100,100
2026-09-04T16:00,12,ukmo,9,16,10,4.6,10.9,10,2.1,4.6,51,10,0.2,,100,100
2026-09-04T16:00,12,mfr,9,16,10,4.6,8.6,10,0.86,4.6,324,10,0.2,,100,100
2026-09-04T16:00,12,gfs,9,16,10,4.6,9.4,10,2.25,4.6,32,10,1.1,,100,100
2026-09-04T16:00,12,harmonie,9,16,10,4.6,10.0,10,1.0,4.6,22.5,10,,,90,100
2026-09-04T16:00,12,metno,9,16,10,4.6,10.3,10,4.0,4.6,3.2,10,1.1,,100.0,100
2026-09-04T16:00,12,jolly,9,16,10,4.6,10.45,10,3.56,4.6,23.7,10,0.31,,60,100
2026-09-04T15:00,6,dmi,9,15,10,4.6,9.5,10,2.5,4.6,353,10,1.0,,100,100
2026-09-04T15:00,6,knmi,9,15,10,4.6,9.5,10,2.5,4.6,352,10,1.0,,100,100
2026-09-04T15:00,6,ecmwf,9,15,10,4.6,10.7,10,3.5,4.6,2,10,0.3,,100,100
2026-09-04T15:00,6,icon,9,15,10,4.6,10.9,10,2.34,4.6,20,10,0.0,,100,100
2026-09-04T15:00,6,ukmo,9,15,10,4.6,11.6,10,1.9,4.6,20,10,0.1,,92,100
2026-09-04T15:00,6,mfr,9,15,10,4.6,8.5,10,0.54,4.6,292,10,0.2,,100,100
2026-09-04T15:00,6,gfs,9,15,10,4.6,9.5,10,1.8,4.6,34,10,0.2,,100,100
2026-09-04T15:00,6,harmonie,9,15,10,4.6,10.0,10,3.0,4.6,0,10,,,90,100
2026-09-04T15:00,6,metno,9,15,10,4.6,10.8,10,4.7,4.6,2.3,10,0.6,,93.0,100
2026-09-04T15:00,6,jolly,9,15,10,4.6,10.68,10,4.04,4.6,11.6,10,0.46,,57,100
2026-09-04T15:00,1,dmi,9,15,10,4.6,9.8,10,2.2,4.6,343,10,0.1,,100,100
2026-09-04T15:00,1,knmi,9,15,10,4.6,9.2,10,3.1,4.6,2,10,0.4,,100,100
2026-09-04T15:00,1,ecmwf,9,15,10,4.6,10.6,10,3.22,4.6,7,10,0.3,,100,100
2026-09-04T15:00,1,icon,9,15,10,4.6,10.7,10,2.77,4.6,41,10,0.0,,90,100
2026-09-04T15:00,1,ukmo,9,15,10,4.6,11.3,10,2.1,4.6,38,10,0.3,,100,100
2026-09-04T15:00,1,mfr,9,15,10,4.6,8.6,10,2.65,4.6,349,10,0.2,,100,100
2026-09-04T15:00,1,gfs,9,15,10,4.6,9.4,10,3.19,4.6,32,10,0.0,,100,100
2026-09-04T15:00,1,harmonie,9,15,10,4.6,11.0,10,2.0,4.6,0,10,,,90,100
2026-09-04T15:00,1,metno,9,15,10,4.6,10.6,10,4.3,4.6,8.3,10,0.2,,99.2,100
2026-09-04T15:00,1,jolly,9,15,10,4.6,10.95,10,4.44,4.6,30.2,10,0.17,,57,100
2026-09-04T17:00,3,dmi,9,17,5.0,4.6,9.3,11.0,2.6,4.6,346,5.0,1.2,,100,75
2026-09-04T17:00,3,knmi,9,17,5.0,4.6,9.2,11.0,2.0,4.6,355,5.0,0.4,,100,75
2026-09-04T17:00,3,ecmwf,9,17,5.0,4.6,10.1,11.0,3.51,4.6,3,5.0,0.3,,100,75
2026-09-04T17:00,3,icon,9,17,5.0,4.6,10.3,11.0,3.36,4.6,23,5.0,0.0,,98,75
2026-09-04T17:00,3,ukmo,9,17,5.0,4.6,10.5,11.0,2.4,4.6,23,5.0,0.3,,97,75
2026-09-04T17:00,3,mfr,9,17,5.0,4.6,8.6,11.0,2.73,4.6,352,5.0,0.2,,100,75
2026-09-04T17:00,3,gfs,9,17,5.0,4.6,9.3,11.0,3.64,4.6,16,5.0,0.1,,100,75
2026-09-04T17:00,3,harmonie,9,17,5.0,4.6,10.0,11.0,3.0,4.6,0,5.0,,,90,75
2026-09-04T17:00,3,metno,9,17,5.0,4.6,10.3,11.0,4.8,4.6,5.0,5.0,0.4,,100.0,75
2026-09-04T17:00,3,jolly,9,17,5.0,4.6,10.53,11.0,4.71,4.6,23.8,5.0,0.4,,57,75
2026-09-04T20:00,6,dmi,9,20,355.0,3.5,8.6,9.8,3.4,3.5,357,355.0,0.1,,100,75
2026-09-04T20:00,6,knmi,9,20,355.0,3.5,9.0,9.8,1.7,3.5,343,355.0,0.2,,100,75
2026-09-04T20:00,6,ecmwf,9,20,355.0,3.5,8.9,9.8,2.47,3.5,346,355.0,0.8,,100,75
2026-09-04T20:00,6,icon,9,20,355.0,3.5,8.8,9.8,3.5,3.5,360,355.0,0.3,,100,75
2026-09-04T20:00,6,ukmo,9,20,355.0,3.5,8.9,9.8,3.3,3.5,344,355.0,0.1,,100,75
2026-09-04T20:00,6,mfr,9,20,355.0,3.5,8.2,9.8,1.61,3.5,353,355.0,0.0,,100,75
2026-09-04T20:00,6,gfs,9,20,355.0,3.5,8.8,9.8,4.03,3.5,7,355.0,0.6,,100,75
2026-09-04T20:00,6,harmonie,9,20,355.0,3.5,8.0,9.8,3.0,3.5,337.5,355.0,,,90,75
2026-09-04T20:00,6,metno,9,20,355.0,3.5,8.9,9.8,3.5,3.5,344.7,355.0,1.0,,100.0,75
2026-09-04T20:00,6,jolly,9,20,355.0,3.5,9.39,9.8,4.57,3.5,5.5,355.0,0.15,,56,75
2026-09-04T19:00,1,dmi,9,19,30,2.1,8.7,10,3.0,2.1,347,30,0.4,,100,75
2026-09-04T19:00,1,knmi,9,19,30,2.1,8.7,10,3.0,2.1,346,30,0.4,,100,75
2026-09-04T19:00,1,ecmwf,9,19,30,2.1,9.3,10,3.01,2.1,354,30,0.8,,100,75
2026-09-04T19:00,1,icon,9,19,30,2.1,9.5,10,3.6,2.1,360,30,0.0,,100,75
2026-09-04T19:00,1,ukmo,9,19,30,2.1,9.7,10,2.9,2.1,354,30,0.1,,100,75
2026-09-04T19:00,1,mfr,9,19,30,2.1,8.5,10,2.86,2.1,348,30,0.0,,100,75
2026-09-04T19:00,1,gfs,9,19,30,2.1,9.1,10,4.3,2.1,18,30,0.0,,100,75
2026-09-04T19:00,1,harmonie,9,19,30,2.1,9.0,10,2.0,2.1,337.5,30,,,90,75
2026-09-04T19:00,1,metno,9,19,30,2.1,9.4,10,3.9,2.1,351.0,30,0.9,,100.0,75
2026-09-04T19:00,1,jolly,9,19,30,2.1,9.7,10,4.79,2.1,6.9,30,0.21,,57,75
2026-09-04T23:00,24,dmi,9,23,10,4.1,8.2,8,1.1,4.1,139,10,0.1,,100,100
2026-09-04T23:00,24,knmi,9,23,10,4.1,8.2,8,0.9,4.1,138,10,0.1,,100,100
2026-09-04T23:00,24,ecmwf,9,23,10,4.1,8.6,8,3.01,4.1,345,10,0.6,,100,100
